; Diagram data of sequence 'DspData' [c:/Temp/]

; Time Settings:
; Start Time = 48234380  SRT
; End Time = 48260890  SRT
; Time Step = 10 SRT


;   RF-Signal Data (297.2 MHz)	              ADC Signal Data	                   X Gradient	                   Y Gradient	                   Z Gradient	
                  6.8334900000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8521960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8521960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8695010000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8695010000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8854050000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8854050000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8998380000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8998380000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9127990000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9127990000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9242190000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9242190000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9340980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9340980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9424350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9424350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9492310000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9492310000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9543450000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9543450000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9578480000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9578480000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9597400000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9597400000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9598800000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9598800000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9584090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9584090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9551160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9551160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9501420000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9501420000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9433460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9433460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9347280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9347280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9242890000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9242890000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9120280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9120280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8978760000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8978760000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8818320000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8818320000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8638260000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8638260000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8439290000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8439290000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8220000000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.8220000000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7981090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7981090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7722560000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7722560000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7443020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7443020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7143160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.7143160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6822280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6822280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6480380000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6480380000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6117460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6117460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.5732820000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.5732820000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.5326470000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.5326470000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.4898400000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.4898400000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.4448600000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.4448600000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.3975690000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.3975690000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.3480360000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.3480360000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.2962600000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.2962600000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.2421730000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.2421730000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.1857740000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.1857740000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.1270630000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.1270630000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.0659690000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.0659690000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.0025640000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.0025640000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.9367060000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.9367060000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.8683970000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.8683970000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.7977750000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.7977750000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.7246310000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.7246310000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.6490350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.6490350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.5709170000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.5709170000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.4903460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.4903460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.4073240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.4073240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.3217090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.3217090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.2335020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.2335020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.1427730000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.1427730000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.0494510000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.0494510000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.9536070000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.9536070000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.8551010000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.8551010000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.7539330000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.7539330000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.6501720000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.6501720000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.5437490000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.5437490000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.4346640000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.4346640000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.3229160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.3229160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.2084360000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.2084360000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.0912940000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.0912940000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.9714190000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.9714190000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.8488820000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.8488820000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.7235430000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.7235430000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.5954710000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.5954710000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.4645960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.4645960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.3309900000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.3309900000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.1946510000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.1946510000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.0555090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.0555090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.9134950000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.9134950000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.7687480000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.7687480000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.6212000000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.6212000000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.4708480000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.4708480000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.3176240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.3176240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.1615980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.1615980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.0026990000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.0026990000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.8409980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.8409980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.6764240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.6764240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.5089780000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.5089780000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.3387290000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.3387290000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.1655380000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.1655380000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.9895440000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.9895440000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.8106780000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.8106780000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.6290090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.6290090000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.4443980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.4443980000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.2569140000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.2569140000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.0665580000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.0665580000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.1266700000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.1266700000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.3227710000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.3227710000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.5217450000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.5217450000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.7235220000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.7235220000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.9282400000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  0.9282400000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.1358320000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.1358320000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.3462260000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.3462260000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.5595620000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.5595620000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.7757010000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.7757010000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.9947120000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  1.9947120000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.2165960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.2165960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.4412820000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.4412820000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.6687710000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.6687710000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.8992020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  2.8992020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.1323660000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.1323660000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.3684020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.3684020000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.6072410000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.6072410000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.8488120000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  3.8488120000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.0932560000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.0932560000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.3404320000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.3404320000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.5904100000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.5904100000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.8431910000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  4.8431910000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.0987040000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.0987040000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.3569500000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.3569500000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.6179280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.6179280000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.8815680000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  5.8815680000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.1480110000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.1480110000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.4170460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.4170460000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6888130000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.6888130000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9632430000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  6.9632430000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  7.2403350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  7.2403350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  7.5200200000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  7.5200200000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  7.8023660000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  7.8023660000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.0872350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.0872350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.3747660000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.3747660000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.6648200000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.6648200000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.9574650000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  8.9574650000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  9.2525630000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  9.2525630000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  9.5502530000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  9.5502530000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  9.8503960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                  9.8503960000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 10.1529900000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 10.1529900000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 10.4580360000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 10.4580360000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 10.7655350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 10.7655350000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 11.0754160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 11.0754160000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 11.3876790000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 11.3876790000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 11.7023240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 11.7023240000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.0192800000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.0192800000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.3385490000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.3385490000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.6601300000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.6601300000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.9839530000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 12.9839530000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 13.3100180000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 13.3100180000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 13.6383250000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
                 13.6383250000	                  0.0000000000	                 -0.0000000000	                  0.0000000000	                  1.4909150000	
